,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,전형유형,지역,대학명,계열,충족여부,전형명,모집단위명,모집예정인원,선발유형,전형방법,최저학력기준 내용
,학생부교과,서울,감리교신대,인문,최저미반영,추천자전형,신학부,25,일괄합산,학생부(정량)80+면접20,미반영
,학생부교과,경기,강남대,공통,최저미반영,국가보훈대상자전형,자유전공학부,2,일괄합산,학생부(정량)100,미반영
,학생부교과,경기,강남대,인문,최저미반영,국가보훈대상자전형,글로벌문화콘텐츠대학,2,일괄합산,학생부(정량)100,미반영
,학생부교과,경기,강남대,인문,최저미반영,국가보훈대상자전형,법행정세무학부,3,일괄합산,학생부(정량)100,미반영
,학생부교과,경기,강남대,인문,최저미반영,국가보훈대상자전형,복지융합대학,2,일괄합산,학생부(정량)100,미반영
,학생부교과,경기,강남대,인문,최저미반영,국가보훈대상자전형,상경학부,2,일괄합산,학생부(정량)100,미반영
,학생부교과,경기,강남대,자연,최저미반영,국가보훈대상자전형,부동산건설학부,2,일괄합산,학생부(정량)100,미반영
,학생부교과,경기,강남대,자연,최저미반영,국가보훈대상자전형,인공지능융합공학부,2,일괄합산,학생부(정량)100,미반영
,학생부교과,경기,강남대,자연,최저미반영,국가보훈대상자전형,전자반도체공학부,2,일괄합산,학생부(정량)100,미반영
,학생부교과,경기,강남대,자연,최저미반영,국가보훈대상자전형,컴퓨터공학부,2,일괄합산,학생부(정량)100,미반영
,학생부교과,경기,강남대,공통,최저미반영,농어촌학생전형,자유전공학부,5,일괄합산,학생부(정량)100,미반영
,학생부교과,경기,강남대,인문,최저미반영,농어촌학생전형,교육학과(사),2,일괄합산,학생부(정량)100,미반영
,학생부교과,경기,강남대,인문,최저미반영,농어촌학생전형,글로벌문화콘텐츠대학,5,일괄합산,학생부(정량)100,미반영
,학생부교과,경기,강남대,인문,최저미반영,농어촌학생전형,법행정세무학부,3,일괄합산,학생부(정량)100,미반영
,학생부교과,경기,강남대,인문,최저미반영,농어촌학생전형,복지융합대학,5,일괄합산,학생부(정량)100,미반영
,학생부교과,경기,강남대,인문,최저미반영,농어촌학생전형,상경학부,5,일괄합산,학생부(정량)100,미반영
,학생부교과,경기,강남대,인문,최저미반영,농어촌학생전형,유아교육과(사),2,일괄합산,학생부(정량)100,미반영
,학생부교과,경기,강남대,자연,최저미반영,농어촌학생전형,부동산건설학부,4,일괄합산,학생부(정량)100,미반영
,학생부교과,경기,강남대,자연,최저미반영,농어촌학생전형,인공지능융합공학부,4,일괄합산,학생부(정량)100,미반영
,학생부교과,경기,강남대,자연,최저미반영,농어촌학생전형,전자반도체공학부,2,일괄합산,학생부(정량)100,미반영
,학생부교과,경기,강남대,자연,최저미반영,농어촌학생전형,컴퓨터공학부,3,일괄합산,학생부(정량)100,미반영
,학생부교과,경기,강남대,인문,최저미반영,만학도전형,법행정세무학부(야),12,일괄합산,학생부(정량)100,미반영
,학생부교과,경기,강남대,인문,최저미반영,만학도전형,사회복지학부(야),6,일괄합산,학생부(정량)100,미반영
,학생부교과,경기,강남대,인문,최저미반영,만학도전형,상경학부(야),8,일괄합산,학생부(정량)100,미반영
,학생부교과,경기,강남대,공통,#REF!,지역균형전형,자유전공학부,14,일괄합산,학생부(정량)100,국수영탐(1) 중 1개 영역 3이내
,학생부교과,경기,강남대,인문,#REF!,지역균형전형,글로벌문화콘텐츠대학,22,일괄합산,학생부(정량)100,국수영탐(1) 중 1개 영역 3이내
,학생부교과,경기,강남대,인문,#REF!,지역균형전형,법행정세무학부,10,일괄합산,학생부(정량)100,국수영탐(1) 중 1개 영역 3이내
,학생부교과,경기,강남대,인문,최저미반영,지역균형전형,법행정세무학부(야),15,일괄합산,학생부(정량)100,미반영
,학생부교과,경기,강남대,인문,#REF!,지역균형전형,복지융합대학,14,일괄합산,학생부(정량)100,국수영탐(1) 중 1개 영역 3이내
,학생부교과,경기,강남대,인문,최저미반영,지역균형전형,사회복지학부(야),10,일괄합산,학생부(정량)100,미반영
,학생부교과,경기,강남대,인문,#REF!,지역균형전형,상경학부,19,일괄합산,학생부(정량)100,국수영탐(1) 중 1개 영역 3이내
,학생부교과,경기,강남대,인문,최저미반영,지역균형전형,상경학부(야),23,일괄합산,학생부(정량)100,미반영
,학생부교과,경기,강남대,자연,#REF!,지역균형전형,부동산건설학부,13,일괄합산,학생부(정량)100,국수영탐(1) 중 1개 영역 3이내
,학생부교과,경기,강남대,자연,#REF!,지역균형전형,인공지능융합공학부,16,일괄합산,학생부(정량)100,국수영탐(1) 중 1개 영역 3이내
,학생부교과,경기,강남대,자연,#REF!,지역균형전형,전자반도체공학부,16,일괄합산,학생부(정량)100,국수영탐(1) 중 1개 영역 3이내
,학생부교과,경기,강남대,자연,#REF!,지역균형전형,컴퓨터공학부,13,일괄합산,학생부(정량)100,국수영탐(1) 중 1개 영역 3이내
,학생부교과,강원,강원대(강릉),공통,최저미반영,일반교과Ⅰ전형,자유전공학부,56,일괄합산,학생부(정량)100,미반영
,학생부교과,강원,강원대(강릉),인문,최저미반영,일반교과Ⅰ전형,경영학과,12,일괄합산,학생부(정량)100,미반영
,학생부교과,강원,강원대(강릉),인문,최저미반영,일반교과Ⅰ전형,경제학과,6,일괄합산,학생부(정량)100,미반영
,학생부교과,강원,강원대(강릉),인문,최저미반영,일반교과Ⅰ전형,관광경영학과,20,일괄합산,학생부(정량)100,미반영
,학생부교과,강원,강원대(강릉),인문,최저미반영,일반교과Ⅰ전형,국어국문학과,6,일괄합산,학생부(정량)100,미반영
,학생부교과,강원,강원대(강릉),인문,최저미반영,일반교과Ⅰ전형,국제통상학과,10,일괄합산,학생부(정량)100,미반영
,학생부교과,강원,강원대(원주),인문,최저미반영,일반교과Ⅰ전형,다문화학과,9,일괄합산,학생부(정량)100,미반영
,학생부교과,강원,강원대(강릉),인문,최저미반영,일반교과Ⅰ전형,도시계획부동산학과,10,일괄합산,학생부(정량)100,미반영
,학생부교과,강원,강원대(원주),인문,최저미반영,일반교과Ⅰ전형,디지털미디어커뮤니케이션학과,8,일괄합산,학생부(정량)100,미반영
,학생부교과,강원,강원대(강릉),인문,최저미반영,일반교과Ⅰ전형,무역학과,9,일괄합산,학생부(정량)100,미반영
,학생부교과,강원,강원대(강릉),인문,최저미반영,일반교과Ⅰ전형,법률정책학과,8,일괄합산,학생부(정량)100,미반영
,학생부교과,강원,강원대(강릉),인문,최저미반영,일반교과Ⅰ전형,사학과,4,일괄합산,학생부(정량)100,미반영
,학생부교과,강원,강원대(원주),인문,최저미반영,일반교과Ⅰ전형,사회복지학과,11,일괄합산,학생부(정량)100,미반영
,학생부교과,강원,강원대(강릉),인문,최저미반영,일반교과Ⅰ전형,영어영문학과,10,일괄합산,학생부(정량)100,미반영
,학생부교과,강원,강원대(원주),인문,최저미반영,일반교과Ⅰ전형,유아교육과,18,일괄합산,학생부(정량)100,미반영
,학생부교과,강원,강원대(강릉),인문,최저미반영,일반교과Ⅰ전형,인문대학자유전공학과,12,일괄합산,학생부(정량)100,미반영
,학생부교과,강원,강원대(강릉),인문,최저미반영,일반교과Ⅰ전형,일본학과,7,일괄합산,학생부(정량)100,미반영
,학생부교과,강원,강원대(강릉),인문,최저미반영,일반교과Ⅰ전형,자치행정학과,10,일괄합산,학생부(정량)100,미반영
,학생부교과,강원,강원대(강릉),인문,최저미반영,일반교과Ⅰ전형,중어중문학과,7,일괄합산,학생부(정량)100,미반영
,학생부교과,강원,강원대(강릉),인문,최저미반영,일반교과Ⅰ전형,철학과,5,일괄합산,학생부(정량)100,미반영
,학생부교과,강원,강원대(강릉),인문,최저미반영,일반교과Ⅰ전형,회계학과,13,일괄합산,학생부(정량)100,미반영
,학생부교과,강원,강원대(원주),자연,최저미반영,일반교과Ⅰ전형,AI콘텐츠공학과,10,일괄합산,학생부(정량)100,미반영
,학생부교과,강원,강원대(원주),자연,최저미반영,일반교과Ⅰ전형,간호학과,30,일괄합산,학생부(정량)100,미반영
,학생부교과,강원,강원대(강릉),자연,최저미반영,일반교과Ⅰ전형,건설환경공학부,25,일괄합산,학생부(정량)100,미반영
,학생부교과,강원,강원대(원주),자연,최저미반영,일반교과Ⅰ전형,기계융합공학부,32,일괄합산,학생부(정량)100,미반영
,학생부교과,강원,강원대(강릉),자연,최저미반영,일반교과Ⅰ전형,대기환경과학과,8,일괄합산,학생부(정량)100,미반영
,학생부교과,강원,강원대(강릉),자연,최저미반영,일반교과Ⅰ전형,데이터사이언스학과,6,일괄합산,학생부(정량)100,미반영
,학생부교과,강원,강원대(원주),자연,최저미반영,일반교과Ⅰ전형,산업경영공학과,11,일괄합산,학생부(정량)100,미반영
,학생부교과,강원,강원대(강릉),자연,최저미반영,일반교과Ⅰ전형,생명과학과,5,일괄합산,학생부(정량)100,미반영
,학생부교과,강원,강원대(강릉),자연,최저미반영,일반교과Ⅰ전형,생명과학대학자유전공학과,12,일괄합산,학생부(정량)100,미반영
,학생부교과,강원,강원대(강릉),자연,최저미반영,일반교과Ⅰ전형,수산생명의학과,9,일괄합산,학생부(정량)100,미반영
,학생부교과,강원,강원대(강릉),자연,최저미반영,일반교과Ⅰ전형,수학물리학부,8,일괄합산,학생부(정량)100,미반영
,학생부교과,강원,강원대(강릉),자연,최저미반영,일반교과Ⅰ전형,식물생명과학과,9,일괄합산,학생부(정량)100,미반영
,학생부교과,강원,강원대(강릉),자연,최저미반영,일반교과Ⅰ전형,식품영양학과,10,일괄합산,학생부(정량)100,미반영
,학생부교과,강원,강원대(강릉),자연,최저미반영,일반교과Ⅰ전형,신소재생명화학공학부,49,일괄합산,학생부(정량)100,미반영
,학생부교과,강원,강원대(강릉),자연,최저미반영,일반교과Ⅰ전형,자연과학대학자유전공학과,12,일괄합산,학생부(정량)100,미반영
,학생부교과,강원,강원대(원주),자연,최저미반영,일반교과Ⅰ전형,전기공학과,11,일괄합산,학생부(정량)100,미반영
,학생부교과,강원,강원대(강릉),자연,최저미반영,일반교과Ⅰ전형,전자반도체공학부,40,일괄합산,학생부(정량)100,미반영
,학생부교과,강원,강원대(원주),자연,최저미반영,일반교과Ⅰ전형,정보통신공학과,9,일괄합산,학생부(정량)100,미반영
,학생부교과,강원,강원대(강릉),자연,최저미반영,일반교과Ⅰ전형,치위생학과,5,일괄합산,학생부(정량)100,미반영
,학생부교과,강원,강원대(원주),자연,최저미반영,일반교과Ⅰ전형,컴퓨터공학과,32,일괄합산,학생부(정량)100,미반영
,학생부교과,강원,강원대(강릉),자연,최저미반영,일반교과Ⅰ전형,해양융합과학과,34,일괄합산,학생부(정량)100,미반영
,학생부교과,강원,강원대(강릉),자연,최저미반영,일반교과Ⅰ전형,화학신소재학과,14,일괄합산,학생부(정량)100,미반영
,학생부교과,강원,강원대(강릉),자연,최저미반영,일반교과Ⅰ전형,환경조경학과,9,일괄합산,학생부(정량)100,미반영
,학생부교과,강원,강원대(원주),자연,최저미반영,저소득지역교과Ⅰ전형,간호학과,2,일괄합산,학생부(정량)100,미반영
,학생부교과,강원,강원대(강릉),자연,#REF!,저소득지역교과Ⅰ전형,치의예과,1,일괄합산,학생부(정량)100,국수영탐(1) 중 수학 포함 3개 영역 합 8이내
,학생부교과,강원,강원대(강릉),공통,최저미반영,지역교과Ⅰ전형,자유전공학부,14,일괄합산,학생부(정량)100,미반영
,학생부교과,강원,강원대(강릉),인문,최저미반영,지역교과Ⅰ전형,국어국문학과,6,일괄합산,학생부(정량)100,미반영
,학생부교과,강원,강원대(강릉),인문,최저미반영,지역교과Ⅰ전형,국제통상학과,8,일괄합산,학생부(정량)100,미반영
,학생부교과,강원,강원대(원주),인문,최저미반영,지역교과Ⅰ전형,다문화학과,5,일괄합산,학생부(정량)100,미반영
,학생부교과,강원,강원대(강릉),인문,최저미반영,지역교과Ⅰ전형,도시계획부동산학과,6,일괄합산,학생부(정량)100,미반영
,학생부교과,강원,강원대(원주),인문,최저미반영,지역교과Ⅰ전형,디지털미디어커뮤니케이션학과,4,일괄합산,학생부(정량)100,미반영
,학생부교과,강원,강원대(강릉),인문,최저미반영,지역교과Ⅰ전형,사학과,2,일괄합산,학생부(정량)100,미반영
,학생부교과,강원,강원대(원주),인문,최저미반영,지역교과Ⅰ전형,사회복지학과,4,일괄합산,학생부(정량)100,미반영
