지역구분,대학설립형태,대학명,전형세부유형,중심전형분류,계열,상세계열,모집단위명,소재지,모집인원,"전영역
응시
여부","필수
응시
과목","탐구
반영
방법",최저학력기준 내용
서울,사립,가톨릭대,지역균형전형,학생부교과,자연,전기•전자•컴퓨터•통신,인공지능학과,,5,,,1과목,"국, 수, 영, 탐(사/과)(1과목) 중 2개 영역 합 7이내"
서울,사립,가톨릭대,지역균형전형,학생부교과,자연,자유전공,자연공학계열,,20,,,1과목,"국, 수, 영, 탐(사/과)(1과목) 중 2개 영역 합 7이내"
서울,사립,가톨릭대,지역균형전형,학생부교과,자연,전기•전자•컴퓨터•통신,정보통신전자공학부,,5,,,1과목,"국, 수, 영, 탐(사/과)(1과목) 중 2개 영역 합 7이내"
서울,사립,가톨릭대,지역균형전형,학생부교과,자연,전기•전자•컴퓨터•통신,컴퓨터정보공학부,,5,,,1과목,"국, 수, 영, 탐(사/과)(1과목) 중 2개 영역 합 7이내"
서울,사립,가톨릭대,지역균형전형,학생부교과,자연,물리•화학•생명•천문,화학과,,5,,,1과목,"국, 수, 영, 탐(사/과)(1과목) 중 2개 영역 합 7이내"
서울,사립,가톨릭대,학교장추천전형,학생부종합,자연,약학,약학과,,8,Y,,1과목,"*수능 4개 영역 필수 응시* 국, 수, 영, 탐(과)(1과목) 중 3개 영역 합 5이내"
서울,사립,가톨릭대,학교장추천전형,학생부종합,자연,의예,의예과,,25,Y,,2과목평균,"*수능 4개 영역 필수 응시* 국, 수, 영, 탐(과)(2과목평균) 중 3개 영역 합 4이내, 한국사 4이내 (탐구 소수점 절사)"
경기,사립,강남대,지역균형전형,학생부교과,공통,자유전공,자유전공학부,,14,,,1과목,"국, 수, 영, 탐(사/과)(1과목) 중 1개 영역 3이내"
경기,사립,강남대,지역균형전형,학생부교과,인문,어문•인문학,글로벌문화콘텐츠대학,,22,,,1과목,"국, 수, 영, 탐(사/과)(1과목) 중 1개 영역 3이내"
경기,사립,강남대,지역균형전형,학생부교과,인문,경영•경제•무역,법행정세무학부,,14,,,1과목,"국, 수, 영, 탐(사/과)(1과목) 중 1개 영역 3이내"
경기,사립,강남대,지역균형전형,학생부교과,인문,복지•아동•가족,복지융합대학,,14,,,1과목,"국, 수, 영, 탐(사/과)(1과목) 중 1개 영역 3이내"
경기,사립,강남대,지역균형전형,학생부교과,인문,경영•경제•무역,상경학부,,14,,,1과목,"국, 수, 영, 탐(사/과)(1과목) 중 1개 영역 3이내"
경기,사립,강남대,지역균형전형,학생부교과,자연,건설•토목•안전,부동산건설학부,,13,,,1과목,"국, 수, 영, 탐(사/과)(1과목) 중 1개 영역 3이내"
경기,사립,강남대,지역균형전형,학생부교과,자연,전기•전자•컴퓨터•통신,인공지능융합공학부,,13,,,1과목,"국, 수, 영, 탐(사/과)(1과목) 중 1개 영역 3이내"
경기,사립,강남대,지역균형전형,학생부교과,자연,전기•전자•컴퓨터•통신,전자반도체공학부,,13,,,1과목,"국, 수, 영, 탐(사/과)(1과목) 중 1개 영역 3이내"
경기,사립,강남대,지역균형전형,학생부교과,자연,전기•전자•컴퓨터•통신,컴퓨터공학부,,13,,,1과목,"국, 수, 영, 탐(사/과)(1과목) 중 1개 영역 3이내"
강원,국립,강릉원주대,기회균형전형,학생부교과,자연,치의예,치의예과,,2,,수학,1과목,"국, 수, 영, 탐(과)(1과목) 중 수학 포함 3개 영역 합 6이내"
강원,국립,강릉원주대,지역교과저소득전형,학생부교과,자연,치의예,치의예과,,1,,수학,1과목,"국, 수, 영, 탐(1과목) 중 수학 포함 3개 영역 합 6이내"
강원,국립,강릉원주대,지역교과전형,학생부교과,자연,치의예,치의예과,,9,,수학,1과목,"국, 수, 영, 탐(1과목) 중 수학 포함 3개 영역 합 6이내"
강원,국립,강릉원주대,해람인재전형,학생부종합,자연,치의예,치의예과,,12,,수학,1과목,"국, 수, 영, 탐(과)(1과목) 중 수학 포함 3개 영역 합 6이내"
서울,사립,강서대,사회통합전형,학생부교과,자연,간호,간호학과,,2,,,1과목,"국, 수, 영, 탐(1과목) 중 2개 영역 합 8이내"
서울,사립,강서대,일반학생전형,학생부교과,자연,간호,간호학과,,41,,,1과목,"국, 수, 영, 탐(1과목) 중 2개 영역 합 8이내"
강원,국립,강원대,미래인재전형Ⅰ,학생부종합,자연,간호,간호학과,,11,,,1과목,"국, 수, 영, 탐(1과목) 중 3개 영역 합 11이내"
강원,국립,강원대,미래인재전형Ⅰ,학생부종합,자연,수의예,수의예과,,4,,"수학,과탐1과목",1과목,"국, 수, 영, 탐(과)(1과목) 중 수학과 탐(과) 포함 3개 영역 합 8이내"
강원,국립,강원대,일반전형,학생부교과,인문,금융•회계•세무,경영회계학부,,49,,,1과목,"국, 수, 영, 탐(1과목) 중 3개 영역 합 13이내"
강원,국립,강원대,일반전형,학생부교과,인문,경영•경제•무역,경제정보통계학부,,18,,,1과목,"국, 수, 영, 탐(1과목) 중 3개 영역 합 13이내"
강원,국립,강원대,일반전형,학생부교과,인문,관광•서비스,관광경영학과,,7,,,1과목,"국, 수, 영, 탐(1과목) 중 3개 영역 합 13이내"
강원,국립,강원대,일반전형,학생부교과,인문,사범계,교육학과,,3,,,1과목,"국, 수, 영, 탐(1과목) 중 3개 영역 합 10이내"
강원,국립,강원대,일반전형,학생부교과,인문,사범계,국어교육과,,8,,,1과목,"국, 수, 영, 탐(1과목) 중 3개 영역 합 10이내"
강원,국립,강원대,일반전형,학생부교과,인문,경영•경제•무역,국제무역학과,,12,,,1과목,"국, 수, 영, 탐(1과목) 중 3개 영역 합 13이내"
강원,국립,강원대,일반전형,학생부교과,인문,어문•인문학,문화인류학과,,6,,,1과목,"국, 수, 영, 탐(1과목) 중 3개 영역 합 13이내"
강원,국립,강원대,일반전형,학생부교과,인문,사회•언론•매체,미디어커뮤니케이션학과,,6,,,1과목,"국, 수, 영, 탐(1과목) 중 3개 영역 합 13이내"
강원,국립,강원대,일반전형,학생부교과,인문,금융•회계•세무,부동산학과,,15,,,1과목,"국, 수, 영, 탐(1과목) 중 3개 영역 합 13이내"
강원,국립,강원대,일반전형,학생부교과,인문,사회•언론•매체,사회학과,,6,,,1과목,"국, 수, 영, 탐(1과목) 중 3개 영역 합 13이내"
강원,국립,강원대,일반전형,학생부교과,인문,사범계,역사교육과,,3,,,1과목,"국, 수, 영, 탐(1과목) 중 3개 영역 합 10이내"
강원,국립,강원대,일반전형,학생부교과,인문,사회•언론•매체,영상문화학과,,13,,,1과목,"국, 수, 영, 탐(1과목) 중 3개 영역 합 13이내"
강원,국립,강원대,일반전형,학생부교과,인문,사범계,영어교육과,,7,,,1과목,"국, 수, 영, 탐(1과목) 중 3개 영역 합 10이내"
강원,국립,강원대,일반전형,학생부교과,인문,사범계,윤리교육과,,4,,,1과목,"국, 수, 영, 탐(1과목) 중 3개 영역 합 10이내"
강원,국립,강원대,일반전형,학생부교과,인문,어문•인문학,인문학부,,57,,,1과목,"국, 수, 영, 탐(1과목) 중 3개 영역 합 13이내"
강원,국립,강원대,일반전형,학생부교과,인문,사범계,일반사회교육과,,4,,,1과목,"국, 수, 영, 탐(1과목) 중 3개 영역 합 10이내"
강원,국립,강원대,일반전형,학생부교과,인문,자유전공,자유전공학부(인문),,11,,,1과목,"국, 수, 영, 탐(1과목) 중 3개 영역 합 14이내"
강원,국립,강원대,일반전형,학생부교과,인문,법•정치•행정,정치외교학과,,6,,,1과목,"국, 수, 영, 탐(1과목) 중 3개 영역 합 13이내"
강원,국립,강원대,일반전형,학생부교과,인문,사범계,지리교육과,,7,,,1과목,"국, 수, 영, 탐(1과목) 중 3개 영역 합 10이내"
강원,국립,강원대,일반전형,학생부교과,인문,법•정치•행정,행정심리학부,,14,,,1과목,"국, 수, 영, 탐(1과목) 중 3개 영역 합 13이내"
강원,국립,강원대,일반전형,학생부교과,자연,전기•전자•컴퓨터•통신,AI융합학과,,11,,"수학,과탐1과목",1과목,"국, 수, 영, 탐(과)(1과목) 중 수학과 탐(과) 포함 3개 영역 합 14이내"
강원,국립,강원대,일반전형,학생부교과,자연,사범계,가정교육과,,4,,,1과목,"국, 수, 영, 탐(1과목) 중 3개 영역 합 11이내"
강원,국립,강원대,일반전형,학생부교과,자연,간호,간호학과,,23,,,1과목,"국, 수, 영, 탐(1과목) 중 3개 영역 합 10이내"
강원,국립,강원대,일반전형,학생부교과,자연,건설•토목•안전,건축토목환경공학부,,32,,"수학,과탐1과목",1과목,"국, 수, 영, 탐(과)(1과목) 중 수학과 탐(과) 포함 3개 영역 합 14이내"
강원,국립,강원대,일반전형,학생부교과,자연,건설•토목•안전,건축학과(5년제),,4,,"수학,과탐1과목",1과목,"국, 수, 영, 탐(과)(1과목) 중 수학과 탐(과) 포함 3개 영역 합 14이내"
강원,국립,강원대,일반전형,학생부교과,자연,사범계,과학교육학부,,7,,과탐,1과목,"국, 수, 영, 탐(과)(1과목) 중 탐(과) 포함 3개 영역 합 11이내"
강원,국립,강원대,일반전형,학생부교과,자연,기계•자동차•철도•항공•조선,기계의용메카트로닉스공학과,,25,,"수학,과탐1과목",1과목,"국, 수, 영, 탐(과)(1과목) 중 수학과 탐(과) 포함 3개 영역 합 14이내"
강원,국립,강원대,일반전형,학생부교과,자연,농림•수산•환경,동물산업융합학과,,8,,,1과목,"국, 수, 영, 탐(1과목) 중 3개 영역 합 14이내"
강원,국립,강원대,일반전형,학생부교과,자연,농림•수산•환경,동물응용과학과,,10,,,1과목,"국, 수, 영, 탐(1과목) 중 3개 영역 합 14이내"
강원,국립,강원대,일반전형,학생부교과,자연,농림•수산•환경,동물자원과학과,,11,,,1과목,"국, 수, 영, 탐(1과목) 중 3개 영역 합 14이내"
강원,국립,강원대,일반전형,학생부교과,자연,전기•전자•컴퓨터•통신,디지털밀리터리학과,,6,,"수학,과탐1과목",1과목,"국, 수, 영, 탐(과)(1과목) 중 수학과 탐(과) 포함 3개 영역 합 14이내"
강원,국립,강원대,일반전형,학생부교과,자연,농림•수산•환경,목재종이과학부,,11,,,1과목,"국, 수, 영, 탐(1과목) 중 3개 영역 합 14이내"
강원,국립,강원대,일반전형,학생부교과,자연,신소재•화공•에너지,바이오산업공학부,,12,,,1과목,"국, 수, 영, 탐(1과목) 중 3개 영역 합 14이내"
강원,국립,강원대,일반전형,학생부교과,자연,물리•화학•생명•천문,반도체물리학과,,2,,과탐,1과목,"국, 수, 영, 탐(과)(1과목) 중 탐(과) 포함 3개 영역 합 14이내"
강원,국립,강원대,일반전형,학생부교과,자연,전기•전자•컴퓨터•통신,배터리융합공학과,,12,,"수학,과탐1과목",1과목,"국, 수, 영, 탐(과)(1과목) 중 수학과 탐(과) 포함 3개 영역 합 14이내"
강원,국립,강원대,일반전형,학생부교과,자연,물리•화학•생명•천문,분자생명과학과,,7,,과탐,1과목,"국, 수, 영, 탐(과)(1과목) 중 탐(과) 포함 3개 영역 합 14이내"
강원,국립,강원대,일반전형,학생부교과,자연,농림•수산•환경,산림과학부,,26,,,1과목,"국, 수, 영, 탐(1과목) 중 3개 영역 합 14이내"
강원,국립,강원대,일반전형,학생부교과,자연,생명공•의과학•보건,생명건강공학과,,7,,과탐,1과목,"국, 수, 영, 탐(과)(1과목) 중 탐(과) 포함 3개 영역 합 14이내"
강원,국립,강원대,일반전형,학생부교과,자연,물리•화학•생명•천문,생명과학과,,6,,과탐,1과목,"국, 수, 영, 탐(과)(1과목) 중 탐(과) 포함 3개 영역 합 14이내"
강원,국립,강원대,일반전형,학생부교과,자연,신소재•화공•에너지,생물의소재공학과,,6,,과탐,1과목,"국, 수, 영, 탐(과)(1과목) 중 탐(과) 포함 3개 영역 합 14이내"
강원,국립,강원대,일반전형,학생부교과,자연,농림•수산•환경,생물자원과학부,,11,,,1과목,"국, 수, 영, 탐(1과목) 중 3개 영역 합 14이내"
강원,국립,강원대,일반전형,학생부교과,자연,디자인•의류•뷰티,생태조경디자인학과,,7,,,1과목,"국, 수, 영, 탐(1과목) 중 3개 영역 합 14이내"
강원,국립,강원대,일반전형,학생부교과,자연,수의예,수의예과,,15,,"수학,과탐1과목",1과목,"국, 수, 영, 탐(과)(1과목) 중 수학과 탐(과) 포함 3개 영역 합 7이내"
강원,국립,강원대,일반전형,학생부교과,자연,수학•통계,수학과,,7,,과탐,1과목,"국, 수, 영, 탐(과)(1과목) 중 탐(과) 포함 3개 영역 합 14이내"
강원,국립,강원대,일반전형,학생부교과,자연,사범계,수학교육과,,7,,"수학,과탐1과목",1과목,"국, 수, 영, 탐(과)(1과목) 중 수학과 탐(과) 포함 3개 영역 합 11이내"
강원,국립,강원대,일반전형,학생부교과,자연,약학,약학과,,13,,"수학,과탐1과목",1과목,"국, 수, 영, 탐(과)(1과목) 중 수학과 탐(과) 포함 3개 영역 합 7이내"
강원,국립,강원대,일반전형,학생부교과,자연,신소재•화공•에너지,에너지자원산업공학부,,9,,"수학,과탐1과목",1과목,"국, 수, 영, 탐(과)(1과목) 중 수학과 탐(과) 포함 3개 영역 합 14이내"
강원,국립,강원대,일반전형,학생부교과,자연,농림•수산•환경,원예농업자원경제학부,,15,,,1과목,"국, 수, 영, 탐(1과목) 중 3개 영역 합 14이내"
강원,국립,강원대,일반전형,학생부교과,자연,생명공•의과학•보건,의생명융합학부,,14,,과탐,1과목,"국, 수, 영, 탐(과)(1과목) 중 탐(과) 포함 3개 영역 합 14이내"
강원,국립,강원대,일반전형,학생부교과,자연,의예,의예과,,20,,"수학,과탐1과목",1과목,"국, 수, 영, 탐(과)(1과목) 중 수학과 탐(과) 포함 3개 영역 합 5이내"
강원,국립,강원대,일반전형,학생부교과,자연,자유전공,자유전공학부(자연),,5,,,1과목,"국, 수, 영, 탐(1과목) 중 3개 영역 합 14이내"
강원,국립,강원대,일반전형,학생부교과,자연,전기•전자•컴퓨터•통신,전기전자공학과,,22,,"수학,과탐1과목",1과목,"국, 수, 영, 탐(과)(1과목) 중 수학과 탐(과) 포함 3개 영역 합 14이내"
강원,국립,강원대,일반전형,학생부교과,자연,전기•전자•컴퓨터•통신,전자공학과,,12,,"수학,과탐1과목",1과목,"국, 수, 영, 탐(과)(1과목) 중 수학과 탐(과) 포함 3개 영역 합 14이내"
강원,국립,강원대,일반전형,학생부교과,자연,건설•토목•안전,지역건설공학과,,7,,,1과목,"국, 수, 영, 탐(1과목) 중 3개 영역 합 14이내"
강원,국립,강원대,일반전형,학생부교과,자연,물리•화학•생명•천문,지질지구물리학부,,12,,과탐,1과목,"국, 수, 영, 탐(과)(1과목) 중 탐(과) 포함 3개 영역 합 14이내"
강원,국립,강원대,일반전형,학생부교과,자연,전기•전자•컴퓨터•통신,컴퓨터공학과,,46,,"수학,과탐1과목",1과목,"국, 수, 영, 탐(과)(1과목) 중 수학과 탐(과) 포함 3개 영역 합 14이내"
강원,국립,강원대,일반전형,학생부교과,자연,신소재•화공•에너지,화공생물공학부,,18,,"수학,과탐1과목",1과목,"국, 수, 영, 탐(과)(1과목) 중 수학과 탐(과) 포함 3개 영역 합 14이내"
